CustomerID,Total_Revenue,Total_Orders,Recency_Days,RFM_Score,Segment
17406,2200.42,3,332,145,At Risk
17408,32.65,1,162,221,Lost
17409,771.85,2,184,133,Others
17410,1214.72,5,15,444,Loyal Customers
17411,778.94,3,11,543,Loyal Customers
17412,1258.06,7,2,554,Loyal Customers
17414,778.0,2,43,333,Others
17415,507.84,1,79,223,Lost
17416,6893.42,7,29,455,Loyal Customers
17418,463.46000000000004,2,41,332,Others
17419,4226.57,12,10,555,Champions
17420,598.83,3,49,343,Others
17422,1979.37,6,15,454,Loyal Customers
17423,698.4100000000001,2,45,333,Others
17425,759.1700000000001,2,18,433,Others
17426,5037.26,6,7,555,Champions
17427,100.8,1,71,321,Others
17428,17256.85,28,0,555,Champions
17429,524.9200000000001,3,127,243,At Risk
17430,265.76,2,32,432,Others
17431,403.3,1,312,122,Lost
17432,365.76,2,17,432,Others
17433,303.15999999999997,1,87,222,Lost
17434,2373.82,7,1,555,Champions
17436,216.29999999999998,2,1,531,Others
17438,388.45000000000005,1,253,122,Lost
17440,186.42,3,156,241,At Risk
17442,2248.56,6,36,355,Others
17443,534.24,1,219,123,Lost
17444,2940.04,3,147,245,At Risk
17446,120.9,2,176,231,Others
17447,541.53,2,39,333,Others
17449,2520.86,7,1,555,Champions
17450,194550.79,46,7,555,Champions
17451,1721.4,7,0,554,Loyal Customers
17453,486.7199999999999,2,17,432,Others
17454,517.53,4,191,143,At Risk
17455,131.7,1,203,121,Lost
17456,249.86,1,364,121,Lost
17457,1737.7,5,126,244,At Risk
17458,316.5,1,14,422,Potential Loyalist
17459,657.3,2,42,333,Others
17460,622.4300000000001,6,93,253,At Risk
17461,757.46,3,22,443,Loyal Customers
17462,675.6899999999999,2,59,333,Others
17463,1896.4099999999999,5,15,444,Loyal Customers
17464,289.96000000000004,1,157,222,Lost
17466,763.28,2,9,533,Others
17468,137.0,2,9,531,Others
17469,1870.97,5,15,444,Loyal Customers
17470,1125.07,5,44,344,Others
17472,710.29,3,190,143,At Risk
17475,194.37,1,78,221,Lost
17480,511.82,1,77,223,Lost
17481,1255.59,4,3,544,Loyal Customers
17483,414.04,3,64,342,Others
17486,396.87,1,260,122,Lost
17489,376.64,2,58,332,Others
17490,2092.3199999999997,7,0,555,Champions
17491,3558.87,10,0,555,Champions
17492,374.57,1,247,122,Lost
17495,497.56000000000006,2,7,533,Others
17496,271.05,1,358,122,Lost
17498,272.22,1,75,222,Lost
17499,622.88,1,289,123,Lost
17500,1138.0,3,16,444,Loyal Customers
17501,288.6,2,220,132,Others
17502,689.1,4,8,543,Loyal Customers
17503,558.96,2,2,533,Others
17504,2997.03,9,205,155,At Risk
17505,1145.8400000000001,2,161,234,Others
17506,302.2,1,75,222,Lost
17507,605.5799999999999,2,261,133,Others
17508,387.31,1,280,122,Lost
17509,6115.14,8,57,355,Others
17510,308.48,1,24,422,Potential Loyalist
17511,91062.38,32,2,555,Champions
17512,2924.99,10,28,455,Loyal Customers
17513,513.2,1,71,323,Others
17514,208.65,1,127,221,Lost
17515,639.02,4,30,443,Loyal Customers
17516,768.0799999999999,5,14,443,Loyal Customers
17517,153.94,1,308,121,Lost
17519,1844.02,6,16,454,Loyal Customers
17520,546.81,1,53,323,Others
17521,723.21,3,29,443,Loyal Customers
17522,1070.71,5,1,544,Loyal Customers
17523,652.74,4,10,543,Loyal Customers
17524,145.0,1,360,121,Lost
17525,422.70000000000005,1,359,122,Lost
17526,1195.9,4,4,544,Loyal Customers
17527,939.37,4,53,343,Others
17528,3628.5,8,0,555,Champions
17530,2385.0,11,0,555,Champions
17531,296.7,1,189,122,Lost
17534,223.36,1,53,321,Others
17535,164.4,1,279,121,Lost
17536,76.5,1,176,221,Lost
17537,897.6200000000001,2,29,433,Others
17538,98.42,1,25,421,Potential Loyalist
17540,578.9000000000001,2,24,433,Others
17542,170.75,1,269,121,Lost
17545,645.96,3,42,343,Others
17548,103.3,1,233,121,Lost
17549,148.85999999999999,2,23,431,Others
17550,267.15999999999997,3,196,142,At Risk
17551,306.84,1,358,122,Lost
17552,930.41,4,59,343,Others
17553,1487.6,1,129,224,Lost
17554,1952.45,5,0,544,Loyal Customers
17555,483.26,2,19,432,Others
17556,157.9,1,205,121,Lost
17557,541.46,3,13,443,Loyal Customers
17560,854.95,4,94,243,At Risk
17561,167.62,1,18,421,Potential Loyalist
17562,1122.38,7,13,454,Loyal Customers
17564,454.01,3,23,442,Loyal Customers
17566,901.21,2,7,533,Others
17567,4331.48,8,6,555,Champions
17569,344.14,1,331,122,Lost
17571,1498.51,4,49,344,Others
17572,226.75,4,70,341,Others
17573,380.6,3,28,442,Loyal Customers
17574,185.65,1,242,121,Lost
17576,3622.68,19,7,555,Champions
17578,143.45999999999998,1,217,121,Lost
17579,448.9,3,4,542,Loyal Customers
17580,215.72,3,252,141,At Risk
17581,11045.04,25,0,555,Champions
17582,175.27,1,235,121,Lost
17584,1242.3000000000002,2,6,534,Others
17585,1133.07,4,108,244,At Risk
17588,1240.2,3,99,244,At Risk
17589,2404.17,4,59,345,Others
17590,1479.22,3,1,544,Loyal Customers
17591,2225.9700000000003,7,72,255,At Risk
17593,3927.34,5,3,545,Loyal Customers
17594,993.18,2,84,234,Others
17595,388.78999999999996,2,11,532,Others
17596,2827.9300000000003,7,22,455,Loyal Customers
17597,2044.3700000000001,1,213,124,Lost
17600,161.67000000000002,1,17,421,Potential Loyalist
17601,116.00999999999999,1,238,121,Lost
17602,5102.97,7,1,555,Champions
17603,394.72,1,77,222,Lost
17604,309.36,2,216,132,Others
17608,193.42000000000002,2,32,431,Others
17609,1112.22,5,40,344,Others
17611,3984.2200000000003,15,6,555,Champions
17612,2048.45,6,52,354,Others
17613,4559.150000000001,14,22,455,Loyal Customers
17614,390.07,1,56,322,Others
17615,329.6,3,129,242,At Risk
17616,571.1999999999999,3,173,243,At Risk
17618,971.5799999999999,3,5,544,Loyal Customers
17619,218.52,1,311,121,Lost
17620,81.44,1,59,321,Others
17621,1379.9,3,20,444,Loyal Customers
17623,527.0500000000001,1,32,423,Potential Loyalist
17624,843.48,2,14,433,Others
17625,2047.0,4,17,444,Loyal Customers
17628,75.75,1,80,221,Lost
17629,1814.12,8,5,554,Loyal Customers
17630,503.6,2,169,233,Others
17631,528.33,3,1,543,Loyal Customers
17633,1324.84,4,30,444,Loyal Customers
17634,2361.97,9,35,355,Others
17636,285.56,1,18,422,Potential Loyalist
17637,547.06,2,30,433,Others
17639,108.5,1,275,121,Lost
17640,621.66,1,86,223,Lost
17642,712.29,2,119,233,Others
17643,101.55,1,372,121,Lost
17644,2895.6400000000003,11,0,555,Champions
17646,1008.3900000000001,3,218,144,At Risk
17647,133.06,1,64,321,Others
17648,1797.5,4,60,344,Others
17649,868.49,1,137,223,Lost
17650,166.08,1,20,421,Potential Loyalist
17651,3945.0,10,11,555,Champions
17652,4867.72,12,24,455,Loyal Customers
17653,1207.5600000000002,4,36,344,Others
17654,117.55,1,276,121,Lost
17655,2638.94,7,10,555,Champions
17656,1674.69,5,72,244,At Risk
17658,595.42,2,25,433,Others
17659,2999.46,12,16,455,Loyal Customers
17660,196.0,1,140,221,Lost
17663,1802.91,7,25,454,Loyal Customers
17664,604.64,2,18,433,Others
17666,728.1600000000001,2,3,533,Others
17667,2055.51,5,65,344,Others
17668,347.75,2,0,532,Others
17669,3406.7200000000003,7,42,355,Others
17670,205.7,1,227,121,Lost
17671,1572.71,4,15,444,Loyal Customers
17672,3178.17,2,49,335,Others
17673,1629.12,6,1,554,Loyal Customers
17674,551.04,2,73,233,Others
17675,20374.28,31,0,555,Champions
17676,1387.68,6,3,554,Loyal Customers
17677,16363.23,30,1,555,Champions
17678,298.11,1,263,122,Lost
17679,1992.1100000000001,2,52,334,Others
17680,184.4,1,23,421,Potential Loyalist
17682,2474.33,6,9,555,Champions
17684,239.41,1,43,321,Others
17685,3191.53,7,16,455,Loyal Customers
17686,5739.46,7,6,555,Champions
17690,4757.95,15,29,455,Loyal Customers
17691,290.4,2,357,132,Others
17692,740.9399999999999,4,126,243,At Risk
17693,200.47,1,136,221,Lost
17694,283.12,1,141,222,Lost
17695,765.34,2,131,233,Others
17696,2285.71,8,37,355,Others
17697,338.95,1,235,122,Lost
17698,154.95,1,260,121,Lost
17700,2534.6400000000003,4,16,445,Loyal Customers
17701,417.95,1,252,122,Lost
17702,1824.37,4,29,444,Loyal Customers
17703,798.74,3,34,343,Others
17704,885.19,2,168,233,Others
17705,1823.52,9,2,554,Loyal Customers
17706,10504.49,17,3,555,Champions
17707,152.4,2,184,131,Others
17708,267.08,2,187,132,Others
17709,137.45,1,169,221,Lost
17711,385.1,2,10,532,Others
17712,522.91,1,44,323,Others
17714,153.0,1,320,121,Lost
17715,326.4,1,200,122,Lost
17716,5655.99,11,22,455,Loyal Customers
17718,139.35,1,231,121,Lost
17719,5396.04,15,37,355,Others
17720,1195.94,4,25,444,Loyal Customers
17722,2424.04,4,95,245,At Risk
17723,3276.4000000000005,6,126,255,At Risk
17724,1033.0,3,70,344,Others
17725,3439.08,11,15,455,Loyal Customers
17727,1060.25,1,14,424,Potential Loyalist
17728,2876.0099999999998,3,3,545,Loyal Customers
17730,5298.4800000000005,13,2,555,Champions
17731,1240.1100000000001,4,78,244,At Risk
17732,303.97,1,372,122,Lost
17733,692.19,2,38,333,Others
17734,700.63,3,53,343,Others
17735,13110.02,19,1,555,Champions
17736,377.44,3,8,542,Loyal Customers
17737,168.24,2,8,531,Others
17738,1879.05,4,18,444,Loyal Customers
17739,2791.35,7,11,555,Champions
17742,355.11,2,112,232,Others
17744,2322.4,6,3,555,Champions
17746,110.25,1,239,121,Lost
17747,71.4,1,112,221,Lost
17749,674.52,2,177,233,Others
17750,1797.57,9,4,554,Loyal Customers
17752,80.64,1,358,121,Lost
17754,1772.26,5,0,544,Loyal Customers
17757,5605.29,30,0,555,Champions
17758,3456.7,9,18,455,Loyal Customers
17759,834.99,3,16,443,Loyal Customers
17760,287.59,2,21,432,Others
17761,712.78,1,32,423,Potential Loyalist
17763,15.0,1,262,121,Lost
17764,818.82,2,50,333,Others
17765,371.88,3,158,242,At Risk
17767,271.2,1,14,422,Potential Loyalist
17768,2273.18,3,7,545,Loyal Customers
17769,3997.98,10,12,555,Champions
17770,1143.27,5,198,144,At Risk
17771,245.81,2,56,331,Others
17772,182.77,2,10,531,Others
17774,1225.41,4,96,244,At Risk
17775,56.4,1,254,121,Lost
17777,665.86,3,24,443,Loyal Customers
17779,658.5699999999999,3,20,443,Loyal Customers
17781,188.01999999999998,2,158,231,Others
17783,283.47,2,71,332,Others
17785,131.94,1,52,321,Others
17786,278.74,2,84,232,Others
17787,1865.19,4,152,244,At Risk
17788,1117.9,2,73,234,Others
17789,225.9,1,280,121,Lost
17790,1965.5500000000002,14,26,454,Loyal Customers
17791,106.1,1,29,421,Potential Loyalist
17793,323.04,1,24,422,Potential Loyalist
17795,350.39,2,179,132,Others
17796,697.9,4,39,343,Others
17797,780.4300000000001,3,21,443,Loyal Customers
17799,3055.93,11,21,455,Loyal Customers
17800,1199.01,9,36,354,Others
17802,1285.04,3,81,244,At Risk
17805,512.31,1,73,223,Lost
17806,546.04,1,10,523,Potential Loyalist
17809,5411.91,12,15,455,Loyal Customers
17811,7837.7300000000005,39,3,555,Champions
17812,732.16,4,12,543,Loyal Customers
17813,1770.88,5,13,444,Loyal Customers
17816,36.56,4,36,341,Others
17817,387.67999999999995,3,3,542,Loyal Customers
17819,3704.87,7,71,355,Others
17824,298.4,1,50,322,Others
17827,1995.46,5,4,544,Loyal Customers
17828,1820.09,4,22,444,Loyal Customers
17829,889.24,1,298,123,Lost
17830,398.7,3,1,542,Loyal Customers
17831,35.400000000000006,1,32,421,Potential Loyalist
17832,155.37,1,49,321,Others
17835,350.64,3,2,542,Loyal Customers
17836,110.21000000000001,1,46,321,Others
17837,1593.38,8,41,354,Others
17838,2779.3,5,26,445,Loyal Customers
17839,338.8,1,41,322,Others
17841,40991.57,124,1,555,Champions
17843,205.48,1,302,121,Lost
17844,51.559999999999995,1,106,221,Lost
17846,2033.1,1,84,224,Lost
17848,901.1999999999999,9,80,253,At Risk
17849,605.8,4,217,143,At Risk
17850,5391.21,34,371,155,At Risk
17852,114.34,2,11,531,Others
17854,311.26,2,184,132,Others
17855,208.97,1,372,121,Lost
17856,1418.03,4,1,544,Loyal Customers
17857,26879.04,23,3,555,Champions
17858,5155.66,12,5,555,Champions
17859,148.21,1,304,121,Lost
17860,252.8,1,368,122,Lost
17861,2100.8,8,2,555,Champions
17862,330.9,1,323,122,Lost
17863,3160.0,6,58,355,Others
17864,597.5,3,12,543,Loyal Customers
17865,10526.32,20,30,455,Loyal Customers
17866,329.65,1,142,222,Lost
17867,1197.1000000000001,6,29,454,Loyal Customers
17869,428.18,5,106,242,At Risk
17870,1894.35,12,1,554,Loyal Customers
17871,155.9,1,204,121,Lost
17873,1859.16,5,79,244,At Risk
17874,683.46,6,184,153,At Risk
17877,237.61,1,169,221,Lost
17878,379.45,1,43,322,Others
17879,178.51999999999998,1,173,221,Lost
17880,458.92,1,364,122,Lost
17881,133.35000000000002,1,303,121,Lost
17883,671.77,4,2,543,Loyal Customers
17884,717.4499999999999,4,3,543,Loyal Customers
17885,190.19,1,11,521,Potential Loyalist
17886,899.61,3,31,443,Loyal Customers
17887,111.35,1,128,221,Lost
17888,726.05,8,20,453,Loyal Customers
17889,203.87,2,211,131,Others
17890,602.0899999999999,2,322,133,Others
17891,203.85999999999999,1,161,221,Lost
17892,244.1,3,55,341,Others
17893,112.25,1,224,121,Lost
17894,1119.81,8,71,354,Others
17895,98.0,1,43,321,Others
17896,256.32,1,22,422,Potential Loyalist
17897,566.6,3,172,243,At Risk
17898,152.06,2,84,231,Others
17899,155.8,1,158,221,Lost
17900,112.19999999999999,2,189,131,Others
17901,110.38,1,28,421,Potential Loyalist
17904,191.67,1,20,421,Potential Loyalist
17905,800.24,4,70,343,Others
17906,72.9,1,246,121,Lost
17908,243.28,1,373,121,Lost
17911,366.23,1,8,522,Potential Loyalist
17912,311.01,5,309,142,At Risk
17913,411.6,2,58,332,Others
17914,336.43,1,3,522,Potential Loyalist
17917,341.28,3,44,342,Others
17919,1304.04,1,87,224,Lost
17920,4204.1,17,3,555,Champions
17921,826.52,4,63,343,Others
17923,207.50000000000003,1,281,121,Lost
17924,2962.5,7,11,555,Champions
17925,244.08,1,372,121,Lost
17926,397.29,2,132,232,Others
17928,212.54,2,44,331,Others
17929,843.0,4,10,543,Loyal Customers
17930,1740.48,5,35,344,Others
17931,408.36,2,133,232,Others
17932,1331.57,3,28,444,Loyal Customers
17934,704.25,2,51,333,Others
17935,145.79,2,137,231,Others
17936,389.84,1,4,522,Potential Loyalist
17937,4301.22,7,8,555,Champions
17939,99.14,1,159,221,Lost
17940,4106.4400000000005,10,48,355,Others
17941,304.56,1,130,222,Lost
17942,77.50000000000001,1,7,521,Potential Loyalist
17946,149.57999999999998,2,232,131,Others
17947,176.68,1,36,321,Others
17948,358.56000000000006,1,146,222,Lost
17949,58510.48,45,0,555,Champions
17950,482.2,3,71,342,Others
17951,1008.5400000000001,3,39,344,Others
17954,2332.7200000000003,12,4,555,Champions
17955,557.3,4,198,143,At Risk
17956,12.75,1,248,121,Lost
17957,111.68,1,65,321,Others
17958,508.4599999999999,1,116,223,Lost
17960,73.78,1,170,221,Lost
17961,1296.44,39,20,454,Loyal Customers
17962,102.83,1,141,221,Lost
17964,471.7,2,31,432,Others
17965,2622.57,14,37,355,Others
17966,1098.4299999999998,5,37,344,Others
17967,123.07,1,371,121,Lost
17968,277.35,1,373,122,Lost
17969,228.2,2,165,231,Others
17970,582.59,1,210,123,Lost
17972,136.04,1,241,121,Lost
17973,337.04,1,51,322,Others
17974,740.7900000000001,3,24,443,Loyal Customers
17975,4488.81,13,14,455,Loyal Customers
17976,353.19,1,371,122,Lost
17977,288.14,1,28,422,Potential Loyalist
17978,300.91999999999996,1,364,122,Lost
17979,757.71,4,35,343,Others
17980,811.45,3,165,243,At Risk
17984,152.68,1,144,221,Lost
17985,634.95,1,21,423,Potential Loyalist
17986,20.8,1,55,321,Others
17987,198.57,1,184,121,Lost
17988,201.12,7,11,551,Loyal Customers
17990,630.84,3,236,143,At Risk
17991,93.35000000000001,2,224,131,Others
17994,678.49,4,121,243,At Risk
17995,76.1,1,281,121,Lost
17997,1970.6699999999998,8,73,254,At Risk
17999,382.06,2,36,332,Others
18001,417.23,2,11,532,Others
18004,169.47,1,361,121,Lost
18005,249.72,2,3,531,Others
18006,444.68,1,22,422,Potential Loyalist
18008,2116.19,9,69,355,Others
18009,257.34,1,234,122,Lost
18010,174.8,1,256,121,Lost
18011,102.78999999999999,1,372,121,Lost
18013,187.29000000000002,2,154,231,Others
18014,166.42,1,27,421,Potential Loyalist
18015,120.03,1,3,521,Potential Loyalist
18016,1483.56,5,31,444,Loyal Customers
18017,523.0,3,80,243,At Risk
18018,122.14,2,107,231,Others
18019,38.45,1,51,321,Others
18022,668.11,1,35,323,Others
18024,389.78,2,152,232,Others
18027,115.31,1,98,221,Lost
18030,230.64999999999998,2,3,531,Others
18032,73.5,1,333,121,Lost
18033,97.97,1,64,321,Others
18034,422.88,2,21,432,Others
18035,730.4,3,35,343,Others
18036,405.62,3,31,442,Loyal Customers
18037,70.02,6,153,251,At Risk
18040,357.2,2,18,432,Others
18041,4183.39,21,11,555,Champions
18042,165.04999999999998,1,53,321,Others
18043,559.51,3,24,443,Loyal Customers
18044,2088.6,10,3,555,Champions
18045,189.4,1,44,321,Others
18048,172.29000000000002,2,202,131,Others
18050,74.4,1,358,121,Lost
18053,300.02,1,70,322,Others
18055,6784.19,10,6,555,Champions
18056,363.65,1,287,122,Lost
18058,170.16,1,9,521,Potential Loyalist
18059,306.46,3,22,442,Loyal Customers
18061,2119.41,10,21,455,Loyal Customers
18062,720.52,3,172,243,At Risk
18064,814.0,2,132,233,Others
18065,2392.83,14,5,555,Champions
18066,318.0,1,74,222,Lost
18067,396.33,1,39,322,Others
18068,101.69999999999999,1,288,121,Lost
18069,2036.67,5,25,444,Loyal Customers
18071,453.0,2,257,132,Others
18072,247.44,1,185,121,Lost
18073,3877.5200000000004,12,113,255,At Risk
18074,489.6,1,373,122,Lost
18075,2611.75,10,22,455,Loyal Customers
18077,2633.01,11,7,555,Champions
18078,336.13,2,216,132,Others
18079,3651.97,4,44,345,Others
18080,1231.5,2,18,434,Others
18081,343.45000000000005,3,35,342,Others
18082,703.37,1,25,423,Potential Loyalist
18084,90.47999999999999,1,15,421,Potential Loyalist
18085,689.95,2,329,133,Others
18086,101.34,1,273,121,Lost
18087,4055.7199999999993,2,97,235,Others
18088,167.67000000000002,1,60,321,Others
18092,9068.26,11,1,555,Champions
18093,2106.52,4,92,245,At Risk
18094,3017.3,7,81,255,At Risk
18095,580.05,2,312,133,Others
18096,911.15,3,11,543,Loyal Customers
18097,2697.8,6,7,555,Champions
18099,168.31,1,126,221,Lost
18101,223.65,2,10,531,Others
18102,259657.3,60,0,555,Champions
18104,754.64,1,36,323,Others
18105,113.48000000000002,1,37,321,Others
18106,430.7,1,329,122,Lost
18108,271.0,1,253,122,Lost
18109,8052.97,26,1,555,Champions
18110,236.3,1,19,421,Potential Loyalist
18112,352.69,2,11,532,Others
18113,76.32000000000001,1,368,121,Lost
18114,220.1,1,289,121,Lost
18116,1418.03,8,67,354,Others
18117,320.72,1,25,422,Potential Loyalist
18118,5653.82,26,10,555,Champions
18119,181.12,1,367,121,Lost
18120,111.15,1,213,121,Lost
18121,673.1,2,148,233,Others
18122,1826.21,6,7,554,Loyal Customers
18123,589.4399999999999,2,23,433,Others
18125,1142.99,4,29,444,Loyal Customers
18126,206.82999999999998,1,60,321,Others
18127,348.73,3,18,442,Loyal Customers
18129,112.55000000000001,1,242,121,Lost
18130,1059.3899999999999,3,14,444,Loyal Customers
18133,931.4999999999999,1,211,123,Lost
18135,681.9100000000001,5,28,443,Loyal Customers
18136,784.33,3,62,343,Others
18138,152.65,1,294,121,Lost
18139,8438.34,6,17,455,Loyal Customers
18142,1019.52,2,156,234,Others
18143,1000.1600000000001,2,116,234,Others
18144,2888.75,12,7,555,Champions
18145,2861.55,4,12,545,Loyal Customers
18146,160.35000000000002,2,140,231,Others
18147,179.33999999999997,2,45,331,Others
18149,612.0799999999999,3,50,343,Others
18150,566.58,3,31,443,Loyal Customers
18151,653.35,2,134,233,Others
18154,399.18999999999994,2,2,532,Others
18155,371.62,3,74,242,At Risk
18156,734.94,2,12,533,Others
18158,453.4,2,8,532,Others
18159,530.15,1,300,123,Lost
18160,638.06,2,56,333,Others
18161,1618.69,5,14,444,Loyal Customers
18164,399.65000000000003,1,36,322,Others
18165,302.46000000000004,1,176,222,Lost
18167,1384.8600000000001,3,22,444,Loyal Customers
18168,1169.94,6,175,254,At Risk
18169,202.65,1,60,321,Others
18170,980.31,3,32,444,Loyal Customers
18171,1231.31,5,58,344,Others
18172,7561.68,20,14,455,Loyal Customers
18173,2106.84,4,86,245,At Risk
18174,104.0,1,6,521,Potential Loyalist
18176,476.35,1,357,122,Lost
18177,1341.42,6,30,454,Loyal Customers
18178,1590.81,4,128,244,At Risk
18179,1793.17,6,8,554,Loyal Customers
18180,1843.75,6,4,554,Loyal Customers
18181,382.8,1,23,422,Potential Loyalist
18183,632.07,2,226,133,Others
18184,49.8,1,14,421,Potential Loyalist
18185,304.25,1,248,122,Lost
18188,2001.04,3,14,444,Loyal Customers
18189,1090.24,2,77,234,Others
18190,284.46000000000004,2,191,132,Others
18191,207.79999999999998,1,261,121,Lost
18192,957.97,1,71,324,Others
18193,243.76,1,164,221,Lost
18194,973.8399999999999,1,81,224,Lost
18196,689.13,2,94,233,Others
18198,5425.56,17,3,555,Champions
18200,163.8,1,105,221,Lost
18202,1396.99,3,199,144,At Risk
18203,160.42000000000002,1,156,221,Lost
18204,1993.6999999999998,3,70,344,Others
18205,517.36,2,35,333,Others
18209,139.10000000000002,1,28,421,Potential Loyalist
18210,2621.38,6,1,555,Champions
18211,600.07,5,25,443,Loyal Customers
18212,248.42,1,325,121,Lost
18213,232.48000000000002,1,236,121,Lost
18215,299.34000000000003,1,88,222,Lost
18216,481.75,1,30,422,Potential Loyalist
18217,621.75,2,28,433,Others
18218,662.0799999999999,2,210,133,Others
18219,2069.77,10,2,555,Champions
18220,305.28000000000003,1,226,122,Lost
18221,1041.6100000000001,5,21,444,Loyal Customers
18222,443.0,1,92,222,Lost
18223,6484.54,14,4,555,Champions
18224,158.95000000000002,1,263,121,Lost
18225,5509.12,12,2,555,Champions
18226,5228.05,11,43,355,Others
18227,93.75,1,217,121,Lost
18228,779.9,2,56,333,Others
18229,7276.9,20,11,555,Champions
18230,2810.2000000000003,7,8,555,Champions
18231,2083.27,5,191,145,At Risk
18232,592.97,4,81,243,At Risk
18233,440.0,1,325,122,Lost
18235,1796.48,3,71,344,Others
18236,882.24,6,29,453,Loyal Customers
18237,987.0999999999999,5,2,544,Loyal Customers
18239,1561.6100000000001,5,218,144,At Risk
18240,422.58,1,45,322,Others
18241,2073.09,17,9,555,Champions
18242,2232.49,4,71,345,Others
18245,2567.06,7,6,555,Champions
18246,596.1,2,23,433,Others
18248,804.02,2,122,233,Others
18249,95.34,1,16,421,Potential Loyalist
18250,349.27,1,309,122,Lost
18251,4314.72,1,86,225,Lost
18252,526.67,2,50,333,Others
18255,103.3,1,88,221,Lost
18257,2337.63,8,38,355,Others
18259,2338.6000000000004,3,24,445,Loyal Customers
18260,2643.2000000000003,6,172,255,At Risk
18261,324.24,2,42,332,Others
18262,149.48,1,139,221,Lost
18263,1213.1599999999999,3,25,444,Loyal Customers
18265,801.51,2,71,333,Others
18268,25.5,1,133,221,Lost
18269,168.6,1,365,121,Lost
18270,283.15000000000003,2,37,332,Others
18272,3078.58,6,2,555,Champions
18273,204.0,3,1,541,Loyal Customers
18274,175.92,1,29,421,Potential Loyalist
18276,335.86,1,43,322,Others
18277,110.38,1,57,321,Others
18278,173.9,1,73,221,Lost
18280,180.60000000000002,1,277,121,Lost
18281,80.82,1,180,121,Lost
18282,178.05,2,7,531,Others
18283,2094.88,16,3,555,Champions
18287,1837.28,3,42,344,Others
